id,company_id,year,operating_activity,investing_activity,financing_activity,net_cash_flow,fiscal_year,free_cash_flow,net_profit,cash_conversion_ratio
1018,SHRIRAMFIN,Mar 2017,-2677.0,-2.0,3017.0,338.0,2017,-2679.0,1266.0,-2.1145339652448656
1019,SHRIRAMFIN,Mar 2018,-13142.0,86.0,13014.0,-42.0,2018,-13056.0,2549.0,-5.155747351902707
1020,SHRIRAMFIN,Mar 2019,-5535.0,-76.0,5550.0,-62.0,2019,-5611.0,2576.0,-2.1486801242236027
1021,SHRIRAMFIN,Mar 2020,-2464.0,-55.0,4579.0,2060.0,2020,-2519.0,2512.0,-0.9808917197452229
1022,SHRIRAMFIN,Mar 2021,-4239.0,-25.0,12226.0,7962.0,2021,-4264.0,2499.0,-1.6962785114045618
1023,SHRIRAMFIN,Mar 2022,-8859.0,-34.0,8505.0,-388.0,2022,-8893.0,2721.0,-3.2557883131201764
1024,SHRIRAMFIN,Mar 2023,-17625.0,5076.0,11820.0,-730.0,2023,-12549.0,6020.0,-2.9277408637873754
1025,SHRIRAMFIN,Mar 2024,-31101.0,-258.0,27609.0,-3750.0,2024,-31359.0,7399.0,-4.203405865657522
1026,SIEMENS,Sep 2011,3.0,264.0,-196.0,70.0,2011,267.0,868.0,0.0034562211981566822
1027,SIEMENS,Sep 2014,608.0,130.0,-220.0,517.0,2014,738.0,603.0,1.0082918739635158
1028,SIEMENS,Sep 2015,574.0,646.0,-245.0,975.0,2015,1220.0,1174.0,0.4889267461669506
1029,SIEMENS,Sep 2016,513.0,237.0,-1614.0,-864.0,2016,750.0,2914.0,0.17604667124227866
1030,SIEMENS,Sep 2017,573.0,1321.0,-285.0,1610.0,2017,1894.0,1137.0,0.503957783641161
1031,SIEMENS,Sep 2018,100.0,-174.0,-305.0,-379.0,2018,-74.0,901.0,0.11098779134295228
1032,SIEMENS,Sep 2019,1273.0,-1135.0,-312.0,-174.0,2019,138.0,1099.0,1.1583257506824385
1033,SIEMENS,Sep 2020,720.0,871.0,-386.0,1205.0,2020,1591.0,769.0,0.9362808842652796
1034,SIEMENS,Sep 2021,1422.0,-2389.0,-502.0,-1469.0,2021,-967.0,1089.0,1.3057851239669422
1035,SIEMENS,Sep 2022,978.0,-34.0,-392.0,552.0,2022,944.0,1543.0,0.6338302009073234
1036,SIEMENS,Sep 2023,1400.0,-759.0,-450.0,191.0,2023,641.0,1962.0,0.7135575942915392
1037,SIEMENS,Sep 2024,1670.0,-502.0,-523.0,644.0,2024,1168.0,2718.0,0.6144223693892568
1038,SUNPHARMA,Mar 2013,3357.0,-2375.0,-665.0,316.0,2013,982.0,3469.0,0.9677140386278467
1039,SUNPHARMA,Mar 2014,3959.0,-2176.0,507.0,2290.0,2014,1783.0,3879.0,1.0206238721319927
1040,SUNPHARMA,Mar 2015,5616.0,-1502.0,-1187.0,2927.0,2015,4114.0,5476.0,1.0255661066471877
1041,SUNPHARMA,Mar 2016,6686.0,-3949.0,-1889.0,848.0,2016,2737.0,5658.0,1.1816896429833863
1042,SUNPHARMA,Mar 2017,7082.0,-4186.0,-2285.0,611.0,2017,2896.0,7846.0,0.9026255416772878
1043,SUNPHARMA,Mar 2018,3907.0,-3104.0,-1539.0,-736.0,2018,803.0,2542.0,1.536978756884343
1044,SUNPHARMA,Mar 2019,2196.0,-310.0,-2731.0,-844.0,2019,1886.0,3208.0,0.6845386533665836
1045,SUNPHARMA,Mar 2020,6555.0,-2225.0,-5715.0,-1386.0,2020,4330.0,4172.0,1.571188878235858
1046,SUNPHARMA,Mar 2021,6170.0,407.0,-5980.0,596.0,2021,6577.0,2272.0,2.715669014084507
1047,SUNPHARMA,Mar 2022,8985.0,-5556.0,-5193.0,-1765.0,2022,3429.0,3389.0,2.6512245500147538
1048,SUNPHARMA,Mar 2023,4959.0,-7220.0,2376.0,115.0,2023,-2261.0,8513.0,0.5825208504639963
1049,SUNPHARMA,Mar 2024,12135.0,-763.0,-6710.0,4662.0,2024,11372.0,9610.0,1.2627471383975026
1050,TATACONSUM,Mar 2013,173.0,24.0,186.0,383.0,2013,197.0,445.0,0.3887640449438202
1051,TATACONSUM,Mar 2014,422.0,-1.0,-363.0,57.0,2014,421.0,510.0,0.8274509803921568
1052,TATACONSUM,Mar 2015,418.0,-207.0,-392.0,-182.0,2015,211.0,273.0,1.531135531135531
1053,TATACONSUM,Mar 2016,116.0,145.0,-282.0,-21.0,2016,261.0,-37.0,-3.135135135135135
1054,TATACONSUM,Mar 2017,741.0,145.0,-816.0,70.0,2017,886.0,455.0,1.6285714285714286
1055,TATACONSUM,Mar 2018,356.0,-31.0,-30.0,294.0,2018,325.0,556.0,0.6402877697841727
1056,TATACONSUM,Mar 2019,210.0,53.0,-224.0,39.0,2019,263.0,457.0,0.45951859956236324
1057,TATACONSUM,Mar 2020,1082.0,-622.0,-308.0,152.0,2020,460.0,460.0,2.3521739130434782
1058,TATACONSUM,Mar 2021,1656.0,-346.0,-426.0,884.0,2021,1310.0,930.0,1.7806451612903227
1059,TATACONSUM,Mar 2022,1516.0,-1317.0,-995.0,-796.0,2022,199.0,1015.0,1.4935960591133004
1060,TATACONSUM,Mar 2023,1461.0,-834.0,-714.0,-87.0,2023,627.0,1320.0,1.106818181818182
1061,TATACONSUM,Mar 2024,1937.0,-1911.0,256.0,281.0,2024,26.0,1215.0,1.594238683127572
1062,TATAMOTORS,Mar 2013,22163.0,-22969.0,-1692.0,-2499.0,2013,-806.0,9976.0,2.2216319165998395
1063,TATAMOTORS,Mar 2014,36151.0,-27991.0,-3883.0,4277.0,2014,8160.0,14050.0,2.5730249110320287
1064,TATAMOTORS,Mar 2015,35531.0,-36232.0,5201.0,4500.0,2015,-701.0,14073.0,2.524763731969019
1065,TATAMOTORS,Mar 2016,37900.0,-36694.0,-3795.0,-2589.0,2016,1206.0,11678.0,3.2454187360849462
1066,TATAMOTORS,Mar 2017,30199.0,-39571.0,6205.0,-3167.0,2017,-9372.0,7557.0,3.9961624983459045
1067,TATAMOTORS,Mar 2018,23857.0,-25139.0,2012.0,730.0,2018,-1282.0,9091.0,2.6242437575624242
1068,TATAMOTORS,Mar 2019,18891.0,-20878.0,8830.0,6843.0,2019,-1987.0,-28724.0,-0.6576730260409414
1069,TATAMOTORS,Mar 2020,26633.0,-33115.0,3390.0,-3092.0,2020,-6482.0,-11975.0,-2.2240501043841334
1070,TATAMOTORS,Mar 2021,29001.0,-25672.0,9904.0,13232.0,2021,3329.0,-13395.0,-2.1650615901455765
1071,TATAMOTORS,Mar 2022,14283.0,-4444.0,-3380.0,6459.0,2022,9839.0,-11309.0,-1.262976390485454
1072,TATAMOTORS,Mar 2023,35388.0,-15417.0,-26243.0,-6272.0,2023,19971.0,2690.0,13.155390334572491
1073,TATAMOTORS,Mar 2024,67915.0,-22782.0,-37006.0,8128.0,2024,45133.0,31807.0,2.135221806520577
1074,TATAPOWER,Mar 2013,3286.0,-4026.0,-593.0,-1333.0,2013,-740.0,123.0,26.715447154471544
1075,TATAPOWER,Mar 2014,6483.0,-3609.0,-3265.0,-392.0,2014,2874.0,12.0,540.25
1076,TATAPOWER,Mar 2015,5981.0,-3865.0,-2239.0,-123.0,2015,2116.0,457.0,13.087527352297593
1077,TATAPOWER,Mar 2016,7415.0,-1805.0,-6183.0,-574.0,2016,5610.0,786.0,9.43384223918575
1078,TATAPOWER,Mar 2017,7014.0,-7373.0,937.0,579.0,2017,-359.0,1100.0,6.376363636363636
1079,TATAPOWER,Mar 2018,6364.0,-1512.0,-4726.0,126.0,2018,4852.0,2611.0,2.4373803140559174
1080,TATAPOWER,Mar 2019,4574.0,-272.0,-5184.0,-883.0,2019,4302.0,2606.0,1.7551803530314658
1081,TATAPOWER,Mar 2020,7375.0,-493.0,-5110.0,1773.0,2020,6882.0,1316.0,5.604103343465046
1082,TATAPOWER,Mar 2021,8345.0,993.0,-7603.0,1736.0,2021,9338.0,1439.0,5.799166087560806
1083,TATAPOWER,Mar 2022,6693.0,-6250.0,-1183.0,-741.0,2022,443.0,2156.0,3.104359925788497
1084,TATAPOWER,Mar 2023,7166.0,-7263.0,1341.0,1243.0,2023,-97.0,3810.0,1.8808398950131233
1085,TATAPOWER,Mar 2024,12596.0,-9027.0,-4497.0,-928.0,2024,3569.0,4280.0,2.9429906542056075
1086,TATASTEEL,Mar 2013,14035.0,-13099.0,-1780.0,-844.0,2013,936.0,-7272.0,-1.930005500550055
1087,TATASTEEL,Mar 2014,13146.0,-15378.0,1015.0,-1218.0,2014,-2232.0,3665.0,3.5869031377899043
1088,TATASTEEL,Mar 2015,11880.0,-9021.0,-2617.0,241.0,2015,2859.0,-3939.0,-3.015993907083016
1089,TATASTEEL,Mar 2016,11455.0,-8794.0,-4729.0,-2068.0,2016,2661.0,-497.0,-23.048289738430583
1090,TATASTEEL,Mar 2017,10824.0,-9490.0,-2579.0,-1245.0,2017,1334.0,-4169.0,-2.5963060686015833
1091,TATASTEEL,Mar 2018,8023.0,-11730.0,6640.0,2933.0,2018,-3707.0,17743.0,0.4521783238460238
1092,TATASTEEL,Mar 2019,25336.0,-29176.0,-673.0,-4513.0,2019,-3840.0,9122.0,2.777461083095812
1093,TATASTEEL,Mar 2020,20169.0,-14012.0,-1695.0,4462.0,2020,6157.0,1174.0,17.179727427597957
1094,TATASTEEL,Mar 2021,44327.0,-9437.0,-37090.0,-2200.0,2021,34890.0,8190.0,5.412332112332113
1095,TATASTEEL,Mar 2022,44381.0,-10905.0,-23401.0,10075.0,2022,33476.0,41749.0,1.063043426189849
1096,TATASTEEL,Mar 2023,21683.0,-18179.0,-6981.0,-3477.0,2023,3504.0,8075.0,2.6852012383900927
1097,TATASTEEL,Mar 2024,20301.0,-14253.0,-11097.0,-5049.0,2024,6048.0,-4910.0,-4.134623217922607
1098,TCS,Mar 2013,11615.0,-6038.0,-5729.0,-152.0,2013,5577.0,14076.0,0.8251633986928104
1099,TCS,Mar 2014,14751.0,-9452.0,-5673.0,-374.0,2014,5299.0,19332.0,0.7630353817504656
1100,TCS,Mar 2015,19369.0,-1807.0,-17168.0,394.0,2015,17562.0,20060.0,0.9655533399800598
1101,TCS,Mar 2016,19109.0,-5010.0,-9666.0,4433.0,2016,14099.0,24338.0,0.785150792998603
1102,TCS,Mar 2017,25223.0,-16895.0,-11026.0,-2698.0,2017,8328.0,26357.0,0.9569753765603065
1103,TCS,Mar 2018,25067.0,3104.0,-26885.0,1286.0,2018,28171.0,25880.0,0.9685857805255024
1104,TCS,Mar 2019,28593.0,1645.0,-27897.0,2341.0,2019,30238.0,31562.0,0.9059311830682466
1105,TCS,Mar 2020,32369.0,8968.0,-39915.0,1422.0,2020,41337.0,32447.0,0.9975960797608407
1106,TCS,Mar 2021,38802.0,-7956.0,-32634.0,-1788.0,2021,30846.0,32562.0,1.191634420490142
1107,TCS,Mar 2022,39949.0,-738.0,-33581.0,5630.0,2022,39211.0,38449.0,1.0390127181461157
1108,TCS,Mar 2023,41965.0,548.0,-47878.0,-5365.0,2023,42513.0,42303.0,0.9920100229298159
1109,TCS,Mar 2024,44338.0,6091.0,-48536.0,1893.0,2024,50429.0,46099.0,0.9617996051975097
1110,TECHM,Mar 2013,855.0,-622.0,65.0,298.0,2013,233.0,1307.0,0.6541698546289212
1111,TECHM,Mar 2014,1596.0,291.0,-972.0,915.0,2014,1887.0,3062.0,0.5212279555845852
1112,TECHM,Mar 2015,2448.0,-1865.0,-829.0,-246.0,2015,583.0,2659.0,0.9206468597216999
1113,TECHM,Mar 2016,3137.0,-1453.0,-496.0,1188.0,2016,1684.0,3027.0,1.0363396101750908
1114,TECHM,Mar 2017,4071.0,-2893.0,-1571.0,-392.0,2017,1178.0,2851.0,1.4279200280603297
1115,TECHM,Mar 2018,3554.0,-3319.0,-269.0,-35.0,2018,235.0,3786.0,0.9387216059165346
1116,TECHM,Mar 2019,4432.0,-2104.0,-2251.0,77.0,2019,2328.0,4289.0,1.0333411051527162
1117,TECHM,Mar 2020,4358.0,1081.0,-4466.0,974.0,2020,5439.0,3897.0,1.1182961252245316
1118,TECHM,Mar 2021,8094.0,-5433.0,-2987.0,-326.0,2021,2661.0,4353.0,1.859407305306685
1119,TECHM,Mar 2022,5285.0,480.0,-4667.0,1098.0,2022,5765.0,5630.0,0.9387211367673179
1120,TECHM,Mar 2023,5572.0,-226.0,-5078.0,267.0,2023,5346.0,4857.0,1.1472102120650607
1121,TECHM,Mar 2024,6376.0,-1318.0,-4767.0,291.0,2024,5058.0,2397.0,2.6599916562369628
1122,TITAN,Mar 2013,553.0,-142.0,-236.0,176.0,2013,411.0,725.0,0.7627586206896552
1123,TITAN,Mar 2014,-555.0,-271.0,497.0,-329.0,2014,-826.0,735.0,-0.7551020408163265
1124,TITAN,Mar 2015,503.0,-118.0,-1005.0,-620.0,2015,385.0,816.0,0.616421568627451
1125,TITAN,Mar 2016,576.0,-159.0,-505.0,-88.0,2016,417.0,675.0,0.8533333333333334
1126,TITAN,Mar 2017,1712.0,-953.0,-166.0,594.0,2017,759.0,697.0,2.456241032998565
1127,TITAN,Mar 2018,-51.0,98.0,-252.0,-206.0,2018,47.0,1102.0,-0.04627949183303085
1128,TITAN,Mar 2019,1243.0,-797.0,-489.0,-43.0,2019,446.0,1389.0,0.8948884089272858
1129,TITAN,Mar 2020,-348.0,235.0,-242.0,-355.0,2020,-113.0,1493.0,-0.23308774279973207
1130,TITAN,Mar 2021,4139.0,-2799.0,-1234.0,106.0,2021,1340.0,974.0,4.249486652977413
1131,TITAN,Mar 2022,-724.0,1165.0,-403.0,38.0,2022,441.0,2198.0,-0.3293903548680619
1132,TITAN,Mar 2023,1370.0,-1814.0,457.0,13.0,2023,-444.0,3274.0,0.4184483811850947
1133,TITAN,Mar 2024,1695.0,-189.0,-1329.0,177.0,2024,1506.0,3496.0,0.4848398169336384
1134,TORNTPHARM,Mar 2013,153.0,-247.0,20.0,-73.0,2013,-94.0,435.0,0.35172413793103446
1135,TORNTPHARM,Mar 2014,599.0,-418.0,86.0,268.0,2014,181.0,664.0,0.9021084337349398
1136,TORNTPHARM,Mar 2015,810.0,-2113.0,1212.0,-90.0,2015,-1303.0,751.0,1.0785619174434087
1137,TORNTPHARM,Mar 2016,2742.0,-869.0,-1435.0,437.0,2016,1873.0,1733.0,1.5822273514137335
1138,TORNTPHARM,Mar 2017,1009.0,-798.0,-193.0,18.0,2017,211.0,934.0,1.0802997858672376
1139,TORNTPHARM,Mar 2018,894.0,-4677.0,3417.0,-366.0,2018,-3783.0,678.0,1.3185840707964602
1140,TORNTPHARM,Mar 2019,1798.0,-246.0,-1314.0,238.0,2019,1552.0,436.0,4.123853211009174
1141,TORNTPHARM,Mar 2020,1393.0,229.0,-1549.0,73.0,2020,1622.0,1025.0,1.3590243902439025
1142,TORNTPHARM,Mar 2021,2005.0,-444.0,-1651.0,-89.0,2021,1561.0,1252.0,1.601437699680511
1143,TORNTPHARM,Mar 2022,1803.0,-196.0,-1781.0,-174.0,2022,1607.0,777.0,2.3204633204633205
1144,TORNTPHARM,Mar 2023,2368.0,-2335.0,77.0,110.0,2023,33.0,1245.0,1.902008032128514
1145,TORNTPHARM,Mar 2024,3266.0,-160.0,-2780.0,327.0,2024,3106.0,1656.0,1.9722222222222223
1146,TRENT,Mar 2013,31.0,-276.0,147.0,-97.0,2013,-245.0,-27.0,-1.1481481481481481
1147,TRENT,Mar 2014,-46.0,-48.0,-50.0,-145.0,2014,-94.0,-19.0,2.4210526315789473
1148,TRENT,Mar 2015,-10.0,-306.0,310.0,-6.0,2015,-316.0,129.0,-0.07751937984496124
1149,TRENT,Mar 2016,109.0,-98.0,-13.0,-2.0,2016,11.0,55.0,1.981818181818182
1150,TRENT,Mar 2017,102.0,-44.0,-51.0,7.0,2017,58.0,85.0,1.2
1151,TRENT,Mar 2018,77.0,-4.0,-74.0,-1.0,2018,73.0,87.0,0.8850574712643678
1152,TRENT,Mar 2019,21.0,-37.0,37.0,21.0,2019,-16.0,95.0,0.22105263157894736
1153,TRENT,Mar 2020,361.0,-809.0,452.0,5.0,2020,-448.0,106.0,3.4056603773584904
1154,TRENT,Mar 2021,285.0,18.0,-283.0,20.0,2021,303.0,-181.0,-1.574585635359116
1155,TRENT,Mar 2022,58.0,56.0,-108.0,6.0,2022,114.0,35.0,1.6571428571428573
1156,TRENT,Mar 2023,595.0,-103.0,-491.0,1.0,2023,492.0,394.0,1.5101522842639594
1157,TRENT,Mar 2024,1349.0,-508.0,-629.0,211.0,2024,841.0,1477.0,0.913337846987136
1158,TVSMOTOR,Mar 2013,464.0,-120.0,-402.0,-58.0,2013,344.0,198.0,2.3434343434343434
1159,TVSMOTOR,Mar 2014,470.0,-235.0,-216.0,19.0,2014,235.0,187.0,2.513368983957219
1160,TVSMOTOR,Mar 2015,83.0,-415.0,261.0,-71.0,2015,-332.0,328.0,0.2530487804878049
1161,TVSMOTOR,Mar 2016,936.0,-605.0,-319.0,12.0,2016,331.0,429.0,2.1818181818181817
1162,TVSMOTOR,Mar 2017,689.0,-709.0,-59.0,-79.0,2017,-20.0,509.0,1.3536345776031433
1163,TVSMOTOR,Mar 2018,354.0,-1095.0,897.0,156.0,2018,-741.0,665.0,0.5323308270676692
1164,TVSMOTOR,Mar 2019,-918.0,-1104.0,2210.0,188.0,2019,-2022.0,725.0,-1.2662068965517241
1165,TVSMOTOR,Mar 2020,373.0,-1090.0,1619.0,902.0,2020,-717.0,647.0,0.5765069551777434
1166,TVSMOTOR,Mar 2021,1151.0,-882.0,264.0,532.0,2021,269.0,608.0,1.893092105263158
1167,TVSMOTOR,Mar 2022,-1575.0,-1471.0,2918.0,532.0,2022,-3046.0,731.0,-2.1545827633378933
1168,TVSMOTOR,Mar 2023,-4405.0,-1308.0,6118.0,406.0,2023,-5713.0,1309.0,-3.3651642475171886
1169,TVSMOTOR,Mar 2024,-1253.0,-1001.0,2759.0,505.0,2024,-2254.0,1779.0,-0.7043282743114109
1170,ULTRACEMCO,Mar 2013,3618.0,-4362.0,715.0,-30.0,2013,-744.0,2688.0,1.3459821428571428
1171,ULTRACEMCO,Mar 2014,3455.0,-2342.0,-949.0,164.0,2014,1113.0,2213.0,1.561229100768188
1172,ULTRACEMCO,Mar 2015,4190.0,-2144.0,-2110.0,-63.0,2015,2046.0,2102.0,1.9933396764985727
1173,ULTRACEMCO,Mar 2016,4526.0,-3673.0,-844.0,8.0,2016,853.0,2480.0,1.825
1174,ULTRACEMCO,Mar 2017,5005.0,-2501.0,-2535.0,-31.0,2017,2504.0,2714.0,1.844141488577745
1175,ULTRACEMCO,Mar 2018,3888.0,1866.0,-5735.0,18.0,2018,5754.0,2224.0,1.7482014388489209
1176,ULTRACEMCO,Mar 2019,5956.0,1165.0,-6757.0,364.0,2019,7121.0,2400.0,2.4816666666666665
1177,ULTRACEMCO,Mar 2020,8972.0,-4192.0,-5076.0,-295.0,2020,4780.0,5751.0,1.560076508433316
1178,ULTRACEMCO,Mar 2021,12500.0,-8856.0,-4356.0,-712.0,2021,3644.0,5462.0,2.288538996704504
1179,ULTRACEMCO,Mar 2022,9283.0,2257.0,-12498.0,-958.0,2022,11540.0,7334.0,1.2657485683119716
1180,ULTRACEMCO,Mar 2023,9069.0,-7188.0,-1631.0,250.0,2023,1881.0,5073.0,1.787699586043761
1181,ULTRACEMCO,Mar 2024,10898.0,-8789.0,-1926.0,183.0,2024,2109.0,7004.0,1.5559680182752713
1182,UNIONBANK,Mar 2013,-4245.0,-343.0,5096.0,507.0,2013,-4588.0,2146.0,-1.978098788443616
1183,UNIONBANK,Mar 2014,2570.0,-363.0,4902.0,7109.0,2014,2207.0,1687.0,1.5234143449911084
1184,UNIONBANK,Mar 2015,-3567.0,-318.0,3168.0,-718.0,2015,-3885.0,1771.0,-2.0141163184641444
1185,UNIONBANK,Mar 2016,81.0,-9.0,-2.0,70.0,2016,72.0,1347.0,0.060133630289532294
1186,UNIONBANK,Mar 2017,-6624.0,-280.0,10194.0,3289.0,2017,-6904.0,573.0,-11.56020942408377
1187,UNIONBANK,Mar 2018,6097.0,-315.0,10792.0,16574.0,2018,5782.0,-5212.0,-1.169800460475825
1188,UNIONBANK,Mar 2019,-7778.0,-297.0,1758.0,-6317.0,2019,-8075.0,-2922.0,2.6618754277891856
1189,UNIONBANK,Mar 2020,-77.0,-4.0,201.0,121.0,2020,-81.0,-3121.0,0.024671579621916052
1190,UNIONBANK,Mar 2021,20527.0,-601.0,-18861.0,1066.0,2021,19926.0,2863.0,7.169752008382815
1191,UNIONBANK,Mar 2022,36339.0,-558.0,-786.0,34995.0,2022,35781.0,5265.0,6.901994301994302
1192,UNIONBANK,Mar 2023,6056.0,-2561.0,-10654.0,-7159.0,2023,3495.0,8512.0,0.7114661654135338
1193,UNIONBANK,Mar 2024,19930.0,-1394.0,-11489.0,7047.0,2024,18536.0,13797.0,1.4445169239689788
1194,UNITDSPR,Mar 2013,1969.0,-1121.0,-992.0,-145.0,2013,848.0,-105.0,-18.752380952380953
1195,UNITDSPR,Mar 2014,-552.0,-252.0,1235.0,431.0,2014,-804.0,-4489.0,0.12296725328580976
1196,UNITDSPR,Mar 2015,-196.0,3855.0,-4002.0,-343.0,2015,3659.0,-1687.0,0.11618257261410789
1197,UNITDSPR,Mar 2016,283.0,733.0,-1155.0,-139.0,2016,1016.0,143.0,1.979020979020979
1198,UNITDSPR,Mar 2017,647.0,-227.0,-475.0,-56.0,2017,420.0,93.0,6.956989247311828
1199,UNITDSPR,Mar 2018,925.0,104.0,-966.0,63.0,2018,1029.0,652.0,1.4187116564417177
1200,UNITDSPR,Mar 2019,948.0,-66.0,-808.0,74.0,2019,882.0,684.0,1.3859649122807018
1201,UNITDSPR,Mar 2020,783.0,-194.0,-740.0,-150.0,2020,589.0,621.0,1.2608695652173914
1202,UNITDSPR,Mar 2021,1818.0,-99.0,-1707.0,12.0,2021,1719.0,362.0,5.0220994475138125
1203,UNITDSPR,Mar 2022,977.0,-313.0,-688.0,-23.0,2022,664.0,811.0,1.2046855733662145
1204,UNITDSPR,Mar 2023,615.0,-55.0,-500.0,60.0,2023,560.0,1126.0,0.5461811722912966
1205,UNITDSPR,Mar 2024,1118.0,226.0,-407.0,937.0,2024,1344.0,1408.0,0.7940340909090909
1206,VBL,Dec 2012,280.0,-507.0,229.0,3.0,2012,-227.0,25.0,11.2
1207,VBL,Dec 2013,297.0,-574.0,274.0,-2.0,2013,-277.0,-40.0,-7.425
1208,VBL,Dec 2014,431.0,-500.0,58.0,-11.0,2014,-69.0,-20.0,-21.55
1209,VBL,Dec 2015,555.0,-300.0,-236.0,19.0,2015,255.0,113.0,4.911504424778761
1210,VBL,Dec 2016,826.0,-1048.0,230.0,8.0,2016,-222.0,48.0,17.208333333333332
1211,VBL,Dec 2017,620.0,-746.0,159.0,32.0,2017,-126.0,214.0,2.897196261682243
1212,VBL,Dec 2018,1000.0,-937.0,-84.0,-22.0,2018,63.0,300.0,3.3333333333333335
1213,VBL,Dec 2019,1308.0,-2320.0,1107.0,95.0,2019,-1012.0,472.0,2.7711864406779663
1214,VBL,Dec 2020,1012.0,-472.0,-574.0,-33.0,2020,540.0,357.0,2.834733893557423
1215,VBL,Dec 2021,1231.0,-1008.0,-178.0,46.0,2021,223.0,746.0,1.6501340482573728
1216,VBL,Dec 2022,1790.0,-1769.0,-18.0,4.0,2022,21.0,1550.0,1.1548387096774193
1217,VBL,Dec 2023,2391.0,-3288.0,985.0,88.0,2023,-897.0,2102.0,1.137488106565176
1218,VEDL,Mar 2013,22.0,-311.0,238.0,-51.0,2013,-289.0,2280.0,0.009649122807017544
1219,VEDL,Mar 2014,15601.0,-2890.0,-5052.0,7659.0,2014,12711.0,11421.0,1.3659924700113826
1220,VEDL,Mar 2015,17805.0,-4133.0,-13956.0,-284.0,2015,13672.0,-11369.0,-1.5661008004222008
1221,VEDL,Mar 2016,20377.0,-7868.0,-11303.0,1206.0,2016,12509.0,-17862.0,-1.140801701937073
1222,VEDL,Mar 2017,18083.0,2681.0,-12425.0,8339.0,2017,20764.0,11316.0,1.5980028278543654
1223,VEDL,Mar 2018,17366.0,15480.0,-39255.0,-6409.0,2018,32846.0,13692.0,1.268331872626351
1224,VEDL,Mar 2019,23754.0,-10594.0,-10242.0,2918.0,2019,13160.0,9698.0,2.4493710043307897
1225,VEDL,Mar 2020,19300.0,-5925.0,-15547.0,-2172.0,2020,13375.0,-4744.0,-4.068296795952782
1226,VEDL,Mar 2021,23980.0,-6678.0,-17565.0,-263.0,2021,17302.0,15032.0,1.5952634379989357
1227,VEDL,Mar 2022,34963.0,-2243.0,-28903.0,3817.0,2022,32720.0,23710.0,1.4746098692534795
1228,VEDL,Mar 2023,33065.0,-668.0,-34142.0,-1745.0,2023,32397.0,14503.0,2.279873129697304
1229,VEDL,Mar 2024,35654.0,-13676.0,-26092.0,-4114.0,2024,21978.0,7539.0,4.729274439580847
1230,WIPRO,Mar 2013,6394.0,-4536.0,-1140.0,717.0,2013,1858.0,6182.0,1.034293109026205
1231,WIPRO,Mar 2014,6790.0,-284.0,-3570.0,2936.0,2014,6506.0,7991.0,0.8497059191590539
1232,WIPRO,Mar 2015,7840.0,-2537.0,-830.0,4474.0,2015,5303.0,8714.0,0.8997016295616249
1233,WIPRO,Mar 2016,7887.0,-13761.0,-159.0,-6032.0,2016,-5874.0,8957.0,0.8805403594953668
1234,WIPRO,Mar 2017,9277.0,-11770.0,-2275.0,-4767.0,2017,-2493.0,8518.0,1.0891054238084057
1235,WIPRO,Mar 2018,8423.0,3595.0,-12998.0,-979.0,2018,12018.0,8003.0,1.052480319880045
1236,WIPRO,Mar 2019,11632.0,5065.0,-4937.0,11760.0,2019,16697.0,9018.0,1.2898647150144156
1237,WIPRO,Mar 2020,10064.0,3593.0,-15100.0,-1442.0,2020,13657.0,9772.0,1.0298812934916086
1238,WIPRO,Mar 2021,14755.0,685.0,-12884.0,2556.0,2021,15440.0,10868.0,1.3576555023923444
1239,WIPRO,Mar 2022,11080.0,-22321.0,4659.0,-6583.0,2022,-11241.0,12243.0,0.9050069427427918
1240,WIPRO,Mar 2023,13060.0,-8169.0,-6088.0,-1197.0,2023,4891.0,11366.0,1.1490409994721098
1241,WIPRO,Mar 2024,17622.0,1144.0,-18257.0,509.0,2024,18766.0,11112.0,1.58585313174946
1242,ZOMATO,Mar 2020,-2144.0,1740.0,359.0,-45.0,2020,-404.0,-2386.0,0.8985750209555742
1243,ZOMATO,Mar 2021,-1018.0,-5245.0,6402.0,139.0,2021,-6263.0,-816.0,1.2475490196078431
1244,ZOMATO,Mar 2022,-693.0,-7971.0,8750.0,86.0,2022,-8664.0,-1222.0,0.5671031096563012
1245,ZOMATO,Mar 2023,-844.0,797.0,-127.0,-174.0,2023,-47.0,-971.0,0.8692070030895983
1246,ZOMATO,Mar 2024,646.0,-348.0,-207.0,91.0,2024,298.0,351.0,1.8404558404558404
1247,ZYDUSLIFE,Mar 2013,603.0,-682.0,286.0,207.0,2013,-79.0,690.0,0.8739130434782608
1248,ZYDUSLIFE,Mar 2014,903.0,-438.0,-529.0,-64.0,2014,465.0,836.0,1.0801435406698565
1249,ZYDUSLIFE,Mar 2015,994.0,-465.0,-351.0,178.0,2015,529.0,1188.0,0.8367003367003367
1250,ZYDUSLIFE,Mar 2016,1894.0,-860.0,-935.0,99.0,2016,1034.0,1964.0,0.9643584521384929
1251,ZYDUSLIFE,Mar 2017,1312.0,-2872.0,2316.0,756.0,2017,-1560.0,1517.0,0.8648648648648649
1252,ZYDUSLIFE,Mar 2018,919.0,-974.0,52.0,-3.0,2018,-55.0,1810.0,0.5077348066298343
1253,ZYDUSLIFE,Mar 2019,1282.0,-3977.0,1885.0,-811.0,2019,-2695.0,1899.0,0.6750921537651395
